"If set to yes then sublogin orders needs to be approved by its main account otherwise orders will be approved automatically.","Indien ja, moeten orders van sublogins worden goedgekeurd door hun hoofdaccount. Zo niet, dan worden orders automatisch doorgevoerd."
"Selected fields will be displayed in sublogin create form at frontend","Geselecteerde velden worden getoond in het front-end formulier om een nieuwe sublogin aan te maken"
"Selected fields will be displayed in sublogin create form at admin","Geselecteerde velden worden getoond in het admin-formulier om een nieuwe sublogin aan te maken"
"Format: 2015-05-31 (Year-Month-Date)","Formaat: 2015-05-31 (Jaar-Maand-Dag)"
"Days to Expire + Date to Expire","Verloopdagen + Verloopdatum"
"Default values for form fields","Standaardwaarden voor formuliervelden"
"Leave blank if don't want to show notice.","Laat leeg indien er geen melding weergeven moet worden"
"If an account will be reactivated, type in here how long (in days) the accounts will be active again. Specify 0 if you don't want to deactivate account. But 0 will work only when expire_date is not specified while creating/updating sublogin. Otherwise specified date will be considered as expired date.","Indien een account opnieuw wordt geactiveerd kan hier ingegeven worden hoe lang het account weer actief wordt (in dagen). Geen 0 in als een account niet uitgeschakeld moet worden. Denk eraan dat 0 alleen werkt als date verloopdatum niet is ingesteld bij het aanmaken of updaten van een sublogin. In dat geval wordt de gekozen datum aangehouden als verloopdatum"
"Per Order Limit","Limiet per order"
"Manage Budget","Beheer budget"
"Manage ACL","Beheer ACL"
"Sublogin Budget","Subloginbudget"
"Add budget","Voeg budget toe"
"Add new budget","Voeg nieuw budget toe"
"Budget Type","Budgettype"
"Same configuration already exist for this sublogin: Year: "%s", Month: "%s" and Day: "%s"","Zelfde configuratie bestaat al: Jaar: "%s", Maand: "%s" and Dag: "%s""
"You are not allowed to place order which has total greater than %s","U kunt geen orders plaatsen met een waarde groter dan %s"
"You can not proceed as your purchase limit %s for this %s is reached.","U kunt niet doorgaan omdat uw limiet van %s voor deze %s is bereikt."
"You can continue with this order if your cart total is maximum upto %s","U kunt doorgaan met deze order als uw winkelwagentje maximaal %s is"
